trade_id,slug,entry_time,exit_time,direction,entry_price,exit_price,position_notional,quantity,p_model_up,p_market_up,alpha,gross_pnl,fees_paid,net_pnl,gross_return_pct,net_return_pct,hold_seconds,exit_type,timestamp,capital_before,capital_after,cumulative_pnl,drawdown,drawdown_pct,trade_return,rolling_avg_return_30,rolling_win_rate_30,rolling_sharpe_30
94,btc-updown-15m-1765655100,2025-12-13T19:55:16+00:00,2025-12-13T19:55:17+00:00,UP,0.12,0.125,100.0,833.333333,0.172936,0.12,0.052936,4.166667,12.8985,-8.731833,4.1667,-8.7318,1,success,2025-12-13T19:55:17+00:00,8882.91513,8874.183297,-1125.8167030000004,-1139.4937790000004,-0.11379374133514353,-0.08731833,-0.1230333,0.1,-4.834330037146958
95,btc-updown-15m-1765656900,2025-12-13T20:22:25+00:00,2025-12-13T20:22:27+00:00,UP,0.245,0.235,100.0,408.163265,0.333851,0.245,0.088851,-4.081633,10.719184,-14.800816,-4.0816,-14.8008,1,stop_loss,2025-12-13T20:22:27+00:00,8874.183297,8859.382481,-1140.6175190000004,-1154.2945949999994,-0.1152718013811852,-0.14800816,-0.127188799,0.1,-5.041791940794199
96,btc-updown-15m-1765656900,2025-12-13T20:22:28+00:00,2025-12-13T20:22:35+00:00,UP,0.235,0.23,100.0,425.531915,0.328528,0.235,0.093528,-2.12766,10.934043,-13.061702,-2.1277,-13.0617,4,stop_loss,2025-12-13T20:22:35+00:00,8859.382481,8846.320779,-1153.6792210000003,-1167.3562970000003,-0.11657618756229206,-0.13061702,-0.12984621333333332,0.1,-5.175349384207471
97,btc-updown-15m-1765656900,2025-12-13T20:22:36+00:00,2025-12-13T20:22:37+00:00,UP,0.255,0.245,100.0,392.156863,0.307073,0.255,0.052073,-3.921569,10.586824,-14.508392,-3.9216,-14.5084,1,stop_loss,2025-12-13T20:22:37+00:00,8846.320779,8831.812387,-1168.1876130000003,-1181.864689,-0.1180250451487597,-0.14508392,-0.133872488,0.1,-5.39222070188393
98,btc-updown-15m-1765656900,2025-12-13T20:25:33+00:00,2025-12-13T20:25:34+00:00,UP,0.215,0.21,100.0,465.116279,0.267698,0.215,0.052698,-2.325581,11.207721,-13.533302,-2.3256,-13.5333,1,stop_loss,2025-12-13T20:25:34+00:00,8831.812387,8818.279085,-1181.7209150000003,-1195.3979909999998,-0.11937652691687417,-0.13533302,-0.13340558033333333,0.1,-5.374635420644771
99,btc-updown-15m-1765656900,2025-12-13T20:25:44+00:00,2025-12-13T20:25:46+00:00,UP,0.215,0.21,100.0,465.116279,0.257217,0.215,0.042217,-2.325581,11.207721,-13.533302,-2.3256,-13.5333,2,stop_loss,2025-12-13T20:25:46+00:00,8818.279085,8804.745783,-1195.2542170000004,-1208.9312929999996,-0.12072800868498863,-0.13533302,-0.13393808833333332,0.1,-5.397106813987083
100,btc-updown-15m-1765656900,2025-12-13T20:26:05+00:00,2025-12-13T20:26:13+00:00,UP,0.215,0.24,100.0,465.116279,0.26068,0.215,0.04568,11.627907,11.760279,-0.132372,11.6279,-0.1324,7,success,2025-12-13T20:26:13+00:00,8804.745783,8804.613411,-1195.3865890000004,-1209.0636649999997,-0.1207412278050976,-0.0013237199999999998,-0.129466041,0.1,-5.136134287263236
101,btc-updown-15m-1765656900,2025-12-13T20:26:19+00:00,2025-12-13T20:26:21+00:00,UP,0.235,0.265,100.0,425.531915,0.284335,0.235,0.049335,12.765957,11.475574,1.290383,12.766,1.2904,1,success,2025-12-13T20:26:21+00:00,8804.613411,8805.903794,-1194.0962060000004,-1207.773282,-0.12061236575070879,0.01290383,-0.125103823,0.13333333333333333,-4.87750839342188
102,btc-updown-15m-1765656900,2025-12-13T20:26:45+00:00,2025-12-13T20:26:46+00:00,UP,0.235,0.22,100.0,425.531915,0.285722,0.235,0.050722,-6.382979,10.765532,-17.148511,-6.383,-17.1485,1,stop_loss,2025-12-13T20:26:46+00:00,8805.903794,8788.755282999999,-1211.2447170000005,-1224.9217930000013,-0.12232487463928693,-0.17148511,-0.12441332666666667,0.13333333333333333,-4.86064006839176
103,btc-updown-15m-1765657800,2025-12-13T20:40:03+00:00,2025-12-13T20:40:13+00:00,UP,0.785,0.77,100.0,127.388535,0.82791,0.785,0.04291,-1.910828,3.172357,-5.083185,-1.9108,-5.0832,5,stop_loss,2025-12-13T20:40:13+00:00,8788.755282999999,8783.672098,-1216.3279020000004,-1230.0049780000008,-0.1228324988577853,-0.050831850000000005,-0.13204270199999998,0.1,-5.608834810170081
104,btc-updown-15m-1765657800,2025-12-13T20:41:11+00:00,2025-12-13T20:41:17+00:00,UP,0.745,0.8,100.0,134.228188,0.891814,0.745,0.146814,7.38255,3.382309,4.000242,7.3826,4.0002,1,success,2025-12-13T20:41:17+00:00,8783.672098,8787.67234,-1212.3276600000004,-1226.0047360000008,-0.12243302102665096,0.040002420000000004,-0.12557738766666668,0.13333333333333333,-5.186444631317095
105,btc-updown-15m-1765657800,2025-12-13T20:42:24+00:00,2025-12-13T20:42:31+00:00,DOWN,0.355,0.28,100.0,281.690141,0.598417,0.645,-0.046583,-21.126761,8.732789,-29.859549,-21.1268,-29.8595,1,stop_loss,2025-12-13T20:42:31+00:00,8787.67234,8757.812791,-1242.1872090000004,-1255.8642849999997,-0.12541489759141097,-0.29859549,-0.13156544433333334,0.13333333333333333,-5.2864725204596565
106,btc-updown-15m-1765657800,2025-12-13T20:42:50+00:00,2025-12-13T20:42:59+00:00,UP,0.735,0.61,100.0,136.054422,0.861307,0.735,0.126307,-17.006803,4.238449,-21.245252,-17.0068,-21.2453,1,stop_loss,2025-12-13T20:42:59+00:00,8757.812791,8736.567539,-1263.4324610000003,-1277.1095370000003,-0.12753652103090848,-0.21245252,-0.13403929033333334,0.13333333333333333,-5.354592135595247
107,btc-updown-15m-1765657800,2025-12-13T20:43:14+00:00,2025-12-13T20:43:15+00:00,DOWN,0.535,0.58,100.0,186.915888,0.411338,0.465,-0.053662,8.411215,6.626355,1.78486,8.4112,1.7849,1,success,2025-12-13T20:43:15+00:00,8736.567539,8738.352399,-1261.6476010000003,-1275.3246770000005,-0.12735827881414302,0.0178486,-0.12941217033333335,0.16666666666666666,-5.067344937703143
108,btc-updown-15m-1765657800,2025-12-13T20:43:39+00:00,2025-12-13T20:43:50+00:00,DOWN,0.62,0.645,100.0,161.290323,0.333336,0.38,-0.046664,4.032258,5.395065,-1.362806,4.0323,-1.3628,6,success,2025-12-13T20:43:50+00:00,8738.352399,8736.989593,-1263.0104070000004,-1276.6874829999997,-0.12749437327671218,-0.01362806,-0.12509472733333332,0.16666666666666666,-4.844550892713618
109,btc-updown-15m-1765657800,2025-12-13T20:44:03+00:00,2025-12-13T20:44:17+00:00,DOWN,0.645,0.595,100.0,155.03876,0.312417,0.355,-0.042583,-7.751938,5.245953,-12.997891,-7.7519,-12.9979,4,stop_loss,2025-12-13T20:44:17+00:00,8736.989593,8723.991702,-1276.0082980000004,-1289.6853740000006,-0.12879238707337767,-0.12997891,-0.12365311000000001,0.16666666666666666,-4.7984725647000745
110,btc-updown-15m-1765664100,2025-12-13T22:28:49+00:00,2025-12-13T22:28:55+00:00,DOWN,0.035,0.03,100.0,2857.142857,0.90795,0.965,-0.05705,-14.285714,12.934286,-27.22,-14.2857,-27.22,6,stop_loss,2025-12-13T22:28:55+00:00,8723.991702,8696.771702,-1303.2282980000004,-1316.905374,-0.1315106692581745,-0.2722,-0.125944208,0.16666666666666666,-4.822952543589071
111,btc-updown-15m-1765664100,2025-12-13T22:29:01+00:00,2025-12-13T22:29:03+00:00,DOWN,0.02,0.02,100.0,5000.0,0.938163,0.98,-0.041837,0.0,14.112,-14.112,0.0,-14.112,2,timeout,2025-12-13T22:29:03+00:00,8696.771702,8682.659701999999,-1317.3402980000005,-1331.017374000001,-0.1329199417854286,-0.14112,-0.125679198,0.16666666666666666,-4.814048341219599
112,btc-updown-15m-1765665900,2025-12-13T22:51:51+00:00,2025-12-13T22:51:52+00:00,UP,0.355,0.345,100.0,281.690141,0.399409,0.355,0.044409,-2.816901,9.227155,-12.044056,-2.8169,-12.0441,1,stop_loss,2025-12-13T22:51:52+00:00,8682.659701999999,8670.615646,-1329.3843540000005,-1343.0614299999997,-0.13412270236064877,-0.12044055999999999,-0.12750325266666668,0.16666666666666666,-4.899091968453048
113,btc-updown-15m-1765665900,2025-12-13T22:59:20+00:00,2025-12-13T22:59:23+00:00,UP,0.375,0.105,100.0,266.666667,0.423768,0.375,0.048768,-72.0,6.30432,-78.30432,-72.0,-78.3043,1,stop_loss,2025-12-13T22:59:23+00:00,8670.615646,8592.311326,-1407.6886740000004,-1421.3657500000008,-0.1419424392470793,-0.7830432,-0.148923838,0.16666666666666666,-4.38148005640741
114,btc-updown-15m-1765666800,2025-12-13T23:13:59+00:00,2025-12-13T23:13:59+00:00,DOWN,0.02,0.02,100.0,5000.0,0.918452,0.98,-0.061548,0.0,14.112,-14.112,0.0,-14.112,0,timeout,2025-12-13T23:13:59+00:00,8592.311326,8578.199326,-1421.8006740000005,-1435.47775,-0.14335171177433323,-0.14112,-0.14890211866666667,0.16666666666666666,-4.380819846390402
115,btc-updown-15m-1765667700,2025-12-13T23:24:04+00:00,2025-12-13T23:24:21+00:00,UP,0.765,0.735,100.0,130.718954,0.812941,0.765,0.047941,-3.921569,3.525176,-7.446745,-3.9216,-7.4467,10,stop_loss,2025-12-13T23:24:21+00:00,8578.199326,8570.752580999999,-1429.2474190000005,-1442.9244950000011,-0.1440953691684636,-0.07446745,-0.13749788433333335,0.16666666666666666,-4.194023282962196
116,btc-updown-15m-1765667700,2025-12-13T23:29:26+00:00,2025-12-13T23:29:31+00:00,UP,0.935,0.905,100.0,106.951872,0.99,0.935,0.055,-3.208556,1.130053,-4.33861,-3.2086,-4.3386,4,stop_loss,2025-12-13T23:29:31+00:00,8570.752580999999,8566.413971,-1433.5860290000005,-1447.263105,-0.14452863758395879,-0.043386100000000004,-0.12208425866666667,0.16666666666666666,-4.023067222354045
117,btc-updown-15m-1765667700,2025-12-13T23:29:34+00:00,2025-12-13T23:29:39+00:00,UP,0.905,0.95,100.0,110.497238,0.952742,0.905,0.047742,4.972376,1.061901,3.910475,4.9724,3.9105,5,success,2025-12-13T23:29:39+00:00,8566.413971,8570.324445999999,-1429.6755540000006,-1443.3526300000012,-0.14413812419209285,0.03910475,-0.11545953233333334,0.2,-3.7507157033573355
118,btc-updown-15m-1765668600,2025-12-13T23:43:21+00:00,2025-12-13T23:43:22+00:00,DOWN,0.195,0.19,100.0,512.820513,0.756661,0.805,-0.048339,-2.564103,11.478462,-14.042564,-2.5641,-14.0426,1,stop_loss,2025-12-13T23:43:22+00:00,8570.324445999999,8556.281882,-1443.7181180000007,-1457.3951940000006,-0.14554046260319017,-0.14042564000000002,-0.11042274600000002,0.2,-3.6568184527879017
119,btc-updown-15m-1765668600,2025-12-13T23:43:23+00:00,2025-12-13T23:43:24+00:00,DOWN,0.21,0.205,100.0,476.190476,0.744302,0.79,-0.045698,-2.380952,11.275714,-13.656667,-2.381,-13.6567,1,stop_loss,2025-12-13T23:43:24+00:00,8556.281882,8542.625215,-1457.3747850000007,-1471.051861,-0.1469042640216252,-0.13656667,-0.12171456833333334,0.16666666666666666,-4.314374954423648
120,btc-updown-15m-1765668600,2025-12-13T23:43:47+00:00,2025-12-13T23:43:51+00:00,DOWN,0.18,0.045,100.0,555.555556,0.76843,0.82,-0.05157,-75.0,7.623,-82.623,-75.0,-82.623,4,stop_loss,2025-12-13T23:43:51+00:00,8542.625215,8460.002214999999,-1539.9977850000007,-1553.6748610000013,-0.15515527904566925,-0.82623,-0.15231190166666667,0.13333333333333333,-4.2543198169303595
121,btc-updown-15m-1765674000,2025-12-14T01:10:04+00:00,2025-12-14T01:10:11+00:00,UP,0.64,0.67,100.0,156.25,0.687176,0.64,0.047176,4.6875,5.079375,-0.391875,4.6875,-0.3919,4,success,2025-12-14T01:10:11+00:00,8460.002214999999,8459.61034,-1540.3896600000007,-1554.0667360000007,-0.15519441302183257,-0.0039187499999999995,-0.15153146,0.13333333333333333,-4.2204604867875215
122,btc-updown-15m-1765677600,2025-12-14T02:02:18+00:00,2025-12-14T02:02:27+00:00,UP,0.695,0.735,100.0,143.884892,0.748359,0.695,0.053359,5.755396,4.213813,1.541583,5.7554,1.5416,9,success,2025-12-14T02:02:27+00:00,8459.61034,8461.151923,-1538.8480770000008,-1552.5251530000005,-0.1550404652773327,0.015415829999999998,-0.14604858899999998,0.16666666666666666,-4.019717284603343
123,btc-updown-15m-1765678500,2025-12-14T02:28:11+00:00,2025-12-14T02:28:22+00:00,UP,0.895,0.935,100.0,111.731844,0.940096,0.895,0.045096,4.469274,1.244916,3.224358,4.4693,3.2244,2,success,2025-12-14T02:28:22+00:00,8461.151923,8464.376280999999,-1535.6237190000008,-1549.300795000001,-0.1547184698728946,0.03224358,-0.13951294966666664,0.2,-3.7903397891846557
124,btc-updown-15m-1765678500,2025-12-14T02:28:34+00:00,2025-12-14T02:28:35+00:00,UP,0.84,0.76,100.0,119.047619,0.888439,0.84,0.048439,-9.52381,2.715429,-12.239238,-9.5238,-12.2392,1,stop_loss,2025-12-14T02:28:35+00:00,8464.376280999999,8452.137042999999,-1547.8629570000007,-1561.5400330000011,-0.15594072198938574,-0.12239238000000001,-0.14068208466666668,0.2,-3.826117888356376
125,btc-updown-15m-1765678500,2025-12-14T02:28:51+00:00,2025-12-14T02:28:55+00:00,DOWN,0.265,0.23,100.0,377.358491,0.691224,0.735,-0.043776,-13.207547,10.103774,-23.311321,-13.2075,-23.3113,2,stop_loss,2025-12-14T02:28:55+00:00,8452.137042999999,8428.825722,-1571.1742780000006,-1584.8513540000004,-0.15826867013701176,-0.23311321,-0.1435189196666667,0.2,-3.8896562081192263
126,btc-updown-15m-1765678500,2025-12-14T02:29:17+00:00,2025-12-14T02:29:19+00:00,DOWN,0.195,0.135,100.0,512.820513,0.727799,0.805,-0.077201,-30.769231,10.107692,-40.876923,-30.7692,-40.8769,1,stop_loss,2025-12-14T02:29:19+00:00,8428.825722,8387.948799,-1612.0512010000007,-1625.7282770000002,-0.16235077930527828,-0.40876923,-0.15279066,0.2,-4.027580401172954
127,btc-updown-15m-1765678500,2025-12-14T02:29:24+00:00,2025-12-14T02:29:25+00:00,DOWN,0.11,0.095,100.0,909.090909,0.818715,0.89,-0.071285,-13.636364,12.035455,-25.671818,-13.6364,-25.6718,1,stop_loss,2025-12-14T02:29:25+00:00,8387.948799,8362.276980999999,-1637.7230190000007,-1651.4000950000009,-0.1649144547468929,-0.25671817999999996,-0.156511802,0.2,-4.1087618012669065
128,btc-updown-15m-1765678500,2025-12-14T02:29:26+00:00,2025-12-14T02:29:31+00:00,UP,0.905,0.945,100.0,110.497238,0.99,0.905,0.085,4.41989,1.097503,3.322387,4.4199,3.3224,2,success,2025-12-14T02:29:31+00:00,8362.276980999999,8365.599368,-1634.4006320000008,-1648.0777080000007,-0.16458266983164305,0.03322387,-0.150893239,0.23333333333333334,-3.90806168191716
129,btc-updown-15m-1765678500,2025-12-14T02:29:40+00:00,2025-12-14T02:29:43+00:00,DOWN,0.02,0.04,100.0,5000.0,0.908915,0.98,-0.071085,100.0,20.88,79.12,100.0,79.12,3,success,2025-12-14T02:29:43+00:00,8365.599368,8444.719367999998,-1555.2806320000009,-1568.9577080000017,-0.15668147635401158,0.7912,-0.12000880500000001,0.26666666666666666,-2.4109132128443815
130,btc-updown-15m-1765680300,2025-12-14T02:53:52+00:00,2025-12-14T02:53:53+00:00,UP,0.075,0.08,100.0,1333.333333,0.123601,0.075,0.048601,6.666667,13.7256,-7.058933,6.6667,-7.0589,1,success,2025-12-14T02:53:53+00:00,8444.719367999998,8437.660435,-1562.339565000001,-1576.0166410000002,-0.15738640551703767,-0.07058932999999999,-0.12231765866666665,0.26666666666666666,-2.464052315707544
131,btc-updown-15m-1765680300,2025-12-14T02:53:55+00:00,2025-12-14T02:53:56+00:00,UP,0.075,0.07,100.0,1333.333333,0.115778,0.075,0.040778,-6.666667,12.9096,-19.576267,-6.6667,-19.5763,1,stop_loss,2025-12-14T02:53:56+00:00,8437.660435,8418.084168,-1581.9158320000008,-1595.5929080000005,-0.15934135841310412,-0.19576267000000003,-0.12927320866666667,0.23333333333333334,-2.6129244290781797
132,btc-updown-15m-1765680300,2025-12-14T02:55:45+00:00,2025-12-14T02:55:46+00:00,UP,0.06,0.075,100.0,1666.666667,0.108223,0.06,0.048223,25.0,15.093,9.907,25.0,9.907,1,success,2025-12-14T02:55:46+00:00,8418.084168,8427.991167999999,-1572.008832000001,-1585.6859080000013,-0.15835201155032747,0.09907,-0.120254705,0.26666666666666666,-2.40374444344074
133,btc-updown-15m-1765680300,2025-12-14T02:58:48+00:00,2025-12-14T02:58:51+00:00,UP,0.065,0.045,100.0,1538.461538,0.112262,0.065,0.047262,-30.769231,11.492308,-42.261538,-30.7692,-42.2615,1,stop_loss,2025-12-14T02:58:51+00:00,8427.991167999999,8385.72963,-1614.2703700000009,-1627.9474460000001,-0.16257239310240368,-0.42261538000000004,-0.13264748933333334,0.26666666666666666,-2.6029056910665473
134,btc-updown-15m-1765681200,2025-12-14T03:09:48+00:00,2025-12-14T03:09:52+00:00,UP,0.28,0.275,100.0,357.142857,0.322863,0.28,0.042863,-1.785714,10.310786,-12.0965,-1.7857,-12.0965,4,stop_loss,2025-12-14T03:09:52+00:00,8385.72963,8373.633129999998,-1626.366870000001,-1640.0439460000016,-0.16378039091461527,-0.120965,-0.13801307,0.23333333333333334,-2.7266805725179846
135,btc-updown-15m-1765681200,2025-12-14T03:09:54+00:00,2025-12-14T03:10:01+00:00,UP,0.305,0.275,100.0,327.868852,0.392045,0.305,0.087045,-9.836066,9.710557,-19.546623,-9.8361,-19.5466,7,stop_loss,2025-12-14T03:10:01+00:00,8373.633129999998,8354.086507,-1645.913493000001,-1659.590569,-0.16573238345957622,-0.19546623,-0.13457542800000002,0.23333333333333334,-2.67249242209419
136,btc-updown-15m-1765681200,2025-12-14T03:10:14+00:00,2025-12-14T03:10:24+00:00,UP,0.285,0.305,100.0,350.877193,0.33536,0.285,0.05036,7.017544,10.503158,-3.485614,7.0175,-3.4856,10,success,2025-12-14T03:10:24+00:00,8354.086507,8350.600892999999,-1649.3991070000009,-1663.076183000001,-0.16608046878063726,-0.03485614,-0.12865554866666667,0.23333333333333334,-2.5532954505295473
137,btc-updown-15m-1765681200,2025-12-14T03:10:28+00:00,2025-12-14T03:10:31+00:00,UP,0.435,0.425,100.0,229.885057,0.489639,0.435,0.054639,-2.298851,8.112828,-10.411678,-2.2989,-10.4117,1,stop_loss,2025-12-14T03:10:31+00:00,8350.600892999999,8340.189214999999,-1659.8107850000008,-1673.4878610000014,-0.16712021451249778,-0.10411678,-0.13272106133333333,0.2,-2.646806242270948
138,btc-updown-15m-1765681200,2025-12-14T03:10:50+00:00,2025-12-14T03:10:52+00:00,UP,0.46,0.48,100.0,217.391304,0.562542,0.46,0.102542,4.347826,7.794783,-3.446957,4.3478,-3.447,2,success,2025-12-14T03:10:52+00:00,8340.189214999999,8336.742257999998,-1663.257742000001,-1676.9348180000015,-0.1674644394134846,-0.03446957,-0.13341577833333332,0.2,-2.6634285937603415
139,btc-updown-15m-1765681200,2025-12-14T03:10:53+00:00,2025-12-14T03:10:54+00:00,UP,0.48,0.46,100.0,208.333333,0.63548,0.48,0.15548,-4.166667,7.47,-11.636667,-4.1667,-11.6367,1,stop_loss,2025-12-14T03:10:54+00:00,8336.742257999998,8325.105591,-1674.894409000001,-1688.5714850000004,-0.16862651673150483,-0.11636666999999999,-0.132962037,0.2,-2.6542046203826146
140,btc-updown-15m-1765681200,2025-12-14T03:10:55+00:00,2025-12-14T03:10:56+00:00,UP,0.465,0.485,100.0,215.053763,0.571402,0.465,0.106402,4.301075,7.719484,-3.418409,4.3011,-3.4184,1,success,2025-12-14T03:10:56+00:00,8325.105591,8321.687182,-1678.312818000001,-1691.9898940000003,-0.16896789073169033,-0.03418409,-0.12502817333333333,0.2,-2.502437798934262
141,btc-updown-15m-1765681200,2025-12-14T03:10:58+00:00,2025-12-14T03:11:02+00:00,UP,0.475,0.465,100.0,210.526316,0.53268,0.475,0.05768,-2.105263,7.550905,-9.656168,-2.1053,-9.6562,4,stop_loss,2025-12-14T03:11:02+00:00,8321.687182,8312.031013999998,-1687.968986000001,-1701.6460620000016,-0.16993218865409332,-0.09656168,-0.123542896,0.2,-2.472433804732478
142,btc-updown-15m-1765681200,2025-12-14T03:11:06+00:00,2025-12-14T03:11:08+00:00,UP,0.485,0.475,100.0,206.185567,0.559612,0.485,0.074612,-2.061856,7.410062,-9.471918,-2.0619,-9.4719,2,stop_loss,2025-12-14T03:11:08+00:00,8312.031013999998,8302.559095999999,-1697.440904000001,-1711.117980000001,-0.17087808674208949,-0.09471918,-0.12268551666666667,0.2,-2.4548237772315047
143,btc-updown-15m-1765681200,2025-12-14T03:11:09+00:00,2025-12-14T03:11:25+00:00,UP,0.485,0.475,100.0,206.185567,0.550946,0.485,0.065946,-2.061856,7.410062,-9.471918,-2.0619,-9.4719,13,stop_loss,2025-12-14T03:11:25+00:00,8302.559095999999,8293.087178,-1706.912822000001,-1720.5898980000002,-0.17182398483008562,-0.09471918,-0.09974138266666666,0.2,-2.241947650232104
144,btc-updown-15m-1765681200,2025-12-14T03:11:26+00:00,2025-12-14T03:11:31+00:00,UP,0.475,0.5,100.0,210.526316,0.557748,0.475,0.082748,5.263158,7.569474,-2.306316,5.2632,-2.3063,1,success,2025-12-14T03:11:31+00:00,8293.087178,8290.780862,-1709.2191380000008,-1722.8962140000003,-0.1720543014243293,-0.02306316,-0.09580615466666666,0.2,-2.1511814875601702
145,btc-updown-15m-1765681200,2025-12-14T03:11:37+00:00,2025-12-14T03:12:03+00:00,UP,0.48,0.5,100.0,208.333333,0.563641,0.48,0.083641,4.166667,7.494,-3.327333,4.1667,-3.3273,19,success,2025-12-14T03:12:03+00:00,8290.780862,8287.453528999999,-1712.5464710000008,-1726.2235470000014,-0.172386580264035,-0.03327333,-0.09443301733333334,0.2,-2.1182649725354046
146,btc-updown-15m-1765681200,2025-12-14T03:12:04+00:00,2025-12-14T03:12:13+00:00,UP,0.495,0.47,100.0,202.020202,0.550661,0.495,0.055661,-5.050505,7.259273,-12.309778,-5.0505,-12.3098,8,stop_loss,2025-12-14T03:12:13+00:00,8287.453528999999,8275.143751,-1724.8562490000008,-1738.5333250000003,-0.17361587674589402,-0.12309777999999999,-0.09709007333333333,0.2,-2.179124559319527
147,btc-updown-15m-1765681200,2025-12-14T03:12:14+00:00,2025-12-14T03:12:19+00:00,UP,0.47,0.46,100.0,212.765957,0.536668,0.47,0.066668,-2.12766,7.621277,-9.748936,-2.1277,-9.7489,5,stop_loss,2025-12-14T03:12:19+00:00,8275.143751,8265.394815,-1734.6051850000008,-1748.2822610000003,-0.17458943879767672,-0.09748936000000001,-0.10164321033333333,0.16666666666666666,-2.2940848743256743
148,btc-updown-15m-1765681200,2025-12-14T03:12:20+00:00,2025-12-14T03:12:22+00:00,UP,0.465,0.45,100.0,215.053763,0.54822,0.465,0.08322,-3.225806,7.684258,-10.910065,-3.2258,-10.9101,2,stop_loss,2025-12-14T03:12:22+00:00,8265.394815,8254.48475,-1745.5152500000008,-1759.1923260000003,-0.17567895515787055,-0.10910065,-0.10059904399999998,0.16666666666666666,-2.271503268290672
149,btc-updown-15m-1765681200,2025-12-14T03:12:23+00:00,2025-12-14T03:12:28+00:00,UP,0.45,0.435,100.0,222.222222,0.503137,0.45,0.053137,-3.333333,7.8924,-11.225733,-3.3333,-11.2257,2,stop_loss,2025-12-14T03:12:28+00:00,8254.48475,8243.259016999998,-1756.7409830000008,-1770.4180590000014,-0.1767999952028812,-0.11225733,-0.09978873266666667,0.16666666666666666,-2.253984408919131
150,btc-updown-15m-1765681200,2025-12-14T03:12:32+00:00,2025-12-14T03:12:40+00:00,UP,0.415,0.435,100.0,240.963855,0.47334,0.415,0.05834,4.819277,8.476048,-3.656771,4.8193,-3.6568,8,success,2025-12-14T03:12:40+00:00,8243.259016999998,8239.602245999999,-1760.3977540000008,-1774.0748300000014,-0.17716517284664246,-0.03656771,-0.07346665633333332,0.16666666666666666,-2.011347841625834
151,btc-updown-15m-1765681200,2025-12-14T03:12:51+00:00,2025-12-14T03:13:01+00:00,UP,0.435,0.415,100.0,229.885057,0.482021,0.435,0.047021,-4.597701,8.086345,-12.684046,-4.5977,-12.684,6,stop_loss,2025-12-14T03:13:01+00:00,8239.602245999999,8226.9182,-1773.0818000000008,-1786.7588759999999,-0.17843184500949846,-0.12684046000000002,-0.07756404666666666,0.16666666666666666,-2.1258080059604536
152,btc-updown-15m-1765681200,2025-12-14T03:13:02+00:00,2025-12-14T03:13:03+00:00,UP,0.44,0.425,100.0,227.272727,0.534477,0.44,0.094477,-3.409091,8.030864,-11.439955,-3.4091,-11.44,1,stop_loss,2025-12-14T03:13:03+00:00,8226.9182,8215.478244999998,-1784.521755000001,-1798.1988310000015,-0.17957427799522158,-0.11439954999999999,-0.081891226,0.13333333333333333,-2.2520484578003184
153,btc-updown-15m-1765681200,2025-12-14T03:13:05+00:00,2025-12-14T03:13:15+00:00,UP,0.42,0.405,100.0,238.095238,0.460559,0.42,0.040559,-3.571429,8.307,-11.878429,-3.5714,-11.8784,3,stop_loss,2025-12-14T03:13:15+00:00,8215.478244999998,8203.599815999998,-1796.400184000001,-1810.0772600000018,-0.1807604984924323,-0.11878429,-0.08692548833333333,0.1,-2.403509342640546
154,btc-updown-15m-1765681200,2025-12-14T03:13:56+00:00,2025-12-14T03:13:58+00:00,UP,0.305,0.3,100.0,327.868852,0.357109,0.305,0.052109,-1.639344,9.961377,-11.600721,-1.6393,-11.6007,1,stop_loss,2025-12-14T03:13:58+00:00,8203.599815999998,8191.999094999999,-1808.000905000001,-1821.6779810000007,-0.18191898612009932,-0.11600721,-0.08671264933333332,0.1,-2.398060045584651
155,btc-updown-15m-1765682100,2025-12-14T03:22:54+00:00,2025-12-14T03:22:55+00:00,UP,0.26,0.255,100.0,384.615385,0.301242,0.26,0.041242,-1.923077,10.588846,-12.511923,-1.9231,-12.5119,1,stop_loss,2025-12-14T03:22:55+00:00,8191.999094999999,8179.487171999999,-1820.512828000001,-1834.1899040000008,-0.18316846949219523,-0.12511923,-0.08311285,0.1,-2.3193430878494685
156,btc-updown-15m-1765682100,2025-12-14T03:23:30+00:00,2025-12-14T03:23:35+00:00,UP,0.295,0.365,100.0,338.983051,0.338129,0.295,0.043129,23.728814,10.732881,12.995932,23.7288,12.9959,4,success,2025-12-14T03:23:35+00:00,8179.487171999999,8192.483103999999,-1807.516896000001,-1821.193972000001,-0.1818706513279619,0.12995932,-0.06515523166666667,0.13333333333333333,-1.8782987797898119
157,btc-updown-15m-1765682100,2025-12-14T03:23:36+00:00,2025-12-14T03:23:39+00:00,UP,0.375,0.355,100.0,266.666667,0.495662,0.375,0.120662,-5.333333,8.89632,-14.229653,-5.3333,-14.2297,1,stop_loss,2025-12-14T03:23:39+00:00,8192.483103999999,8178.253450999999,-1821.746549000001,-1835.4236250000013,-0.1832916730857041,-0.14229653,-0.06134117666666667,0.13333333333333333,-1.7952865046356232
158,btc-updown-15m-1765682100,2025-12-14T03:23:40+00:00,2025-12-14T03:23:42+00:00,UP,0.355,0.345,100.0,281.690141,0.452849,0.355,0.097849,-2.816901,9.227155,-12.044056,-2.8169,-12.0441,2,stop_loss,2025-12-14T03:23:42+00:00,8178.253450999999,8166.209394999999,-1833.790605000001,-1847.467681000001,-0.18449443366092436,-0.12044055999999999,-0.06646332433333332,0.1,-1.9511976115675675
